FrameIndex,ObjectName,"WorldPosition (x,y,z)",RotationEuler,RendererSize,ColliderSize
19,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
20,BeatEffect(Clone)/SpriteV,"[0.900,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
20,BeatEffect(Clone)/SpriteV,"[-0.900,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
20,BeatEffect(Clone)/SpriteV,"[0.300,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
20,BeatEffect(Clone)/SpriteV,"[-0.300,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
20,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[0.900,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
21,BeatEffect(Clone)/SpriteV,"[-0.900,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
21,BeatEffect(Clone)/SpriteV,"[0.300,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
21,BeatEffect(Clone)/SpriteV,"[-0.300,0.129,17.060]","[0.000,0.000,0.000]","[0.000,21.875,0.200]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
21,BeatEffect(Clone)/SpriteV,"[17.000,0.020,7.779]","[90.000,0.000,0.000]","[0.219,0.200,3.281]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.376,-11.363,119.000]","[0.000,0.000,44.976]","[4.340,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.375,-11.364,111.000]","[0.000,0.000,44.981]","[4.340,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.374,-11.365,103.000]","[0.000,0.000,44.985]","[4.341,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.373,-11.366,95.000]","[0.000,0.000,44.988]","[4.341,4.343,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.372,-11.367,87.000]","[0.000,0.000,44.990]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.372,-11.367,79.000]","[0.000,0.000,44.992]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.371,-11.368,71.000]","[0.000,0.000,44.994]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.371,-11.368,63.000]","[0.000,0.000,44.995]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.371,-11.368,55.000]","[0.000,0.000,44.996]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.370,-11.369,47.000]","[0.000,0.000,44.997]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.370,-11.369,39.000]","[0.000,0.000,44.997]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.370,-11.369,31.000]","[0.000,0.000,44.998]","[4.341,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.370,-11.369,23.000]","[0.000,0.000,44.998]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.370,-11.369,15.000]","[0.000,0.000,44.999]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.370,-11.369,7.000]","[0.000,0.000,44.999]","[4.342,4.342,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-23.074,3.130,119.000]","[0.000,0.000,4.633]","[0.624,5.992,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-23.136,4.184,111.000]","[0.000,0.000,2.021]","[0.352,6.001,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-23.149,5.250,103.000]","[0.000,0.000,359.382]","[0.205,6.001,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-23.112,6.326,95.000]","[0.000,0.000,356.716]","[0.483,5.998,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-23.024,7.409,87.000]","[0.000,0.000,354.026]","[0.764,5.982,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.885,8.496,79.000]","[0.000,0.000,351.315]","[1.044,5.952,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.692,9.583,71.000]","[0.000,0.000,348.582]","[1.325,5.909,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.446,10.667,63.000]","[0.000,0.000,345.831]","[1.604,5.852,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.146,11.744,55.000]","[0.000,0.000,343.063]","[1.882,5.781,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-21.792,12.812,47.000]","[0.000,0.000,340.279]","[2.156,5.695,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-21.385,13.867,39.000]","[0.000,0.000,337.480]","[2.427,5.596,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-20.924,14.905,31.000]","[0.000,0.000,334.667]","[2.694,5.483,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-20.410,15.924,23.000]","[0.000,0.000,331.843]","[2.955,5.356,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-19.845,16.921,15.000]","[0.000,0.000,329.007]","[3.210,5.215,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-19.229,17.891,7.000]","[0.000,0.000,326.161]","[3.457,5.062,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-23.054,7.104,119.000]","[0.000,0.000,354.785]","[0.685,5.988,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.928,8.195,111.000]","[0.000,0.000,352.067]","[0.967,5.962,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.751,9.280,103.000]","[0.000,0.000,349.346]","[1.247,5.922,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.522,10.357,95.000]","[0.000,0.000,346.621]","[1.525,5.870,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-22.241,11.422,87.000]","[0.000,0.000,343.893]","[1.799,5.803,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-21.910,12.475,79.000]","[0.000,0.000,341.163]","[2.070,5.724,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-21.529,13.511,71.000]","[0.000,0.000,338.429]","[2.336,5.631,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-21.098,14.529,63.000]","[0.000,0.000,335.693]","[2.597,5.526,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-20.618,15.526,55.000]","[0.000,0.000,332.955]","[2.853,5.408,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-20.092,16.500,47.000]","[0.000,0.000,330.214]","[3.102,5.277,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-19.518,17.448,39.000]","[0.000,0.000,327.472]","[3.344,5.134,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-18.900,18.368,31.000]","[0.000,0.000,324.728]","[3.579,4.979,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-18.238,19.258,23.000]","[0.000,0.000,321.982]","[3.806,4.813,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-17.534,20.116,15.000]","[0.000,0.000,319.234]","[4.024,4.636,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (1)/BoxLight,"[-16.788,20.940,7.000]","[0.000,0.000,316.486]","[4.233,4.448,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.363,-11.376,119.000]","[0.000,0.000,314.976]","[4.343,4.340,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.364,-11.375,111.000]","[0.000,0.000,314.981]","[4.343,4.340,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.365,-11.374,103.000]","[0.000,0.000,314.985]","[4.343,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.366,-11.373,95.000]","[0.000,0.000,314.988]","[4.343,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.367,-11.372,87.000]","[0.000,0.000,314.990]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.367,-11.372,79.000]","[0.000,0.000,314.992]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.368,-11.371,71.000]","[0.000,0.000,314.994]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.368,-11.371,63.000]","[0.000,0.000,314.995]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.368,-11.371,55.000]","[0.000,0.000,314.996]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.369,-11.370,47.000]","[0.000,0.000,314.997]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.369,-11.370,39.000]","[0.000,0.000,314.997]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.369,-11.370,31.000]","[0.000,0.000,314.998]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.369,-11.370,23.000]","[0.000,0.000,314.998]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.369,-11.370,15.000]","[0.000,0.000,314.999]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[16.369,-11.370,7.000]","[0.000,0.000,314.999]","[4.342,4.342,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[1.870,-18.074,119.000]","[0.000,0.000,274.633]","[5.992,0.624,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[0.816,-18.136,111.000]","[0.000,0.000,272.021]","[6.001,0.352,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-0.250,-18.149,103.000]","[0.000,0.000,269.382]","[6.001,0.205,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-1.326,-18.112,95.000]","[0.000,0.000,266.716]","[5.998,0.483,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-2.409,-18.024,87.000]","[0.000,0.000,264.026]","[5.982,0.764,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-3.496,-17.885,79.000]","[0.000,0.000,261.315]","[5.952,1.044,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-4.583,-17.692,71.000]","[0.000,0.000,258.582]","[5.909,1.325,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-5.667,-17.446,63.000]","[0.000,0.000,255.831]","[5.852,1.604,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-6.744,-17.146,55.000]","[0.000,0.000,253.063]","[5.781,1.882,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-7.812,-16.792,47.000]","[0.000,0.000,250.279]","[5.695,2.156,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-8.867,-16.385,39.000]","[0.000,0.000,247.480]","[5.596,2.427,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-9.905,-15.924,31.000]","[0.000,0.000,244.667]","[5.483,2.694,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-10.924,-15.410,23.000]","[0.000,0.000,241.843]","[5.356,2.955,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-11.921,-14.845,15.000]","[0.000,0.000,239.007]","[5.215,3.210,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-12.891,-14.229,7.000]","[0.000,0.000,236.161]","[5.062,3.457,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-2.104,-18.054,119.000]","[0.000,0.000,264.785]","[5.988,0.685,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-3.195,-17.928,111.000]","[0.000,0.000,262.067]","[5.962,0.967,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-4.280,-17.751,103.000]","[0.000,0.000,259.346]","[5.922,1.247,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-5.357,-17.522,95.000]","[0.000,0.000,256.621]","[5.870,1.525,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-6.422,-17.241,87.000]","[0.000,0.000,253.893]","[5.803,1.799,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-7.475,-16.910,79.000]","[0.000,0.000,251.163]","[5.724,2.070,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-8.511,-16.529,71.000]","[0.000,0.000,248.429]","[5.631,2.336,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-9.529,-16.098,63.000]","[0.000,0.000,245.693]","[5.526,2.597,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-10.526,-15.618,55.000]","[0.000,0.000,242.955]","[5.408,2.853,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-11.500,-15.092,47.000]","[0.000,0.000,240.214]","[5.277,3.102,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-12.448,-14.518,39.000]","[0.000,0.000,237.472]","[5.134,3.344,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-13.368,-13.900,31.000]","[0.000,0.000,234.728]","[4.979,3.579,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-14.258,-13.238,23.000]","[0.000,0.000,231.982]","[4.813,3.806,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-15.116,-12.534,15.000]","[0.000,0.000,229.234]","[4.636,4.024,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (2)/BoxLight,"[-15.940,-11.788,7.000]","[0.000,0.000,226.486]","[4.448,4.233,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.363,21.376,119.000]","[0.000,0.000,134.976]","[4.343,4.340,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.364,21.375,111.000]","[0.000,0.000,134.981]","[4.343,4.340,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.365,21.374,103.000]","[0.000,0.000,134.985]","[4.343,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.366,21.373,95.000]","[0.000,0.000,134.988]","[4.343,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.367,21.372,87.000]","[0.000,0.000,134.990]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.367,21.372,79.000]","[0.000,0.000,134.992]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.368,21.371,71.000]","[0.000,0.000,134.994]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.368,21.371,63.000]","[0.000,0.000,134.995]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.368,21.371,55.000]","[0.000,0.000,134.996]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.369,21.370,47.000]","[0.000,0.000,134.997]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.369,21.370,39.000]","[0.000,0.000,134.997]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.369,21.370,31.000]","[0.000,0.000,134.998]","[4.342,4.341,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.369,21.370,23.000]","[0.000,0.000,134.998]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.369,21.370,15.000]","[0.000,0.000,134.999]","[4.342,4.342,0.140]",[]
19,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-16.369,21.370,7.000]","[0.000,0.000,134.999]","[4.342,4.342,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-1.870,28.074,119.000]","[0.000,0.000,94.633]","[5.992,0.624,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[-0.816,28.136,111.000]","[0.000,0.000,92.021]","[6.001,0.352,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[0.250,28.149,103.000]","[0.000,0.000,89.382]","[6.001,0.205,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[1.326,28.112,95.000]","[0.000,0.000,86.716]","[5.998,0.483,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[2.409,28.024,87.000]","[0.000,0.000,84.026]","[5.982,0.764,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[3.496,27.885,79.000]","[0.000,0.000,81.315]","[5.952,1.044,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[4.583,27.692,71.000]","[0.000,0.000,78.582]","[5.909,1.325,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[5.667,27.446,63.000]","[0.000,0.000,75.831]","[5.852,1.604,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[6.744,27.146,55.000]","[0.000,0.000,73.063]","[5.781,1.882,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[7.812,26.792,47.000]","[0.000,0.000,70.278]","[5.695,2.156,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[8.867,26.385,39.000]","[0.000,0.000,67.480]","[5.596,2.427,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[9.905,25.924,31.000]","[0.000,0.000,64.667]","[5.483,2.694,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[10.924,25.410,23.000]","[0.000,0.000,61.843]","[5.356,2.955,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[11.921,24.845,15.000]","[0.000,0.000,59.007]","[5.215,3.210,0.140]",[]
20,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[12.891,24.229,7.000]","[0.000,0.000,56.161]","[5.062,3.457,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[2.104,28.054,119.000]","[0.000,0.000,84.785]","[5.988,0.685,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[3.195,27.928,111.000]","[0.000,0.000,82.067]","[5.962,0.967,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[4.280,27.751,103.000]","[0.000,0.000,79.346]","[5.922,1.247,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[5.357,27.522,95.000]","[0.000,0.000,76.621]","[5.870,1.525,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[6.422,27.241,87.000]","[0.000,0.000,73.893]","[5.803,1.799,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[7.475,26.910,79.000]","[0.000,0.000,71.163]","[5.724,2.070,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[8.511,26.529,71.000]","[0.000,0.000,68.429]","[5.631,2.336,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[9.529,26.098,63.000]","[0.000,0.000,65.693]","[5.526,2.597,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[10.526,25.618,55.000]","[0.000,0.000,62.955]","[5.408,2.853,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[11.500,25.092,47.000]","[0.000,0.000,60.214]","[5.277,3.102,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[12.448,24.518,39.000]","[0.000,0.000,57.472]","[5.134,3.344,0.140]",[]
21,BigTrackLaneRing(Clone)/NeonTubeBothSidesDirectional (3)/BoxLight,"[13.368,23.900,31.000]","[0.000,0.000,54.728]","[4.979,3.579,0.140]",[]
